time,log_close,log_open,log_high,log_low,log_returns
2011-12-07T04:00:00+04:00,1.0952767318786076,1.1075720300395817,1.125578736897924,1.075824610537445,-0.013285887642670025
2011-12-08T04:00:00+04:00,1.091923300517313,1.0952600093866884,1.10072339205375,1.059251032305761,-0.003353431361294623
2011-12-09T04:00:00+04:00,1.0885585858055729,1.091923300517313,1.111528513934656,1.0766086409025366,-0.0033647147117401577
2011-12-10T04:00:00+04:00,1.1151415906193203,1.0885585858055729,1.1420548465109464,1.0766086409025366,0.026583004813747424
2011-12-11T04:00:00+04:00,1.178993400614922,1.1184149159642893,1.2178757094949273,1.095273387402595,0.0638518099956018
2011-12-12T04:00:00+04:00,1.142629174084884,1.1786580732599894,1.1909179594521357,1.1262728502608772,-0.036364226530038124
2011-12-13T04:00:00+04:00,1.1786242266374942,1.1547436938336608,1.1786549963416462,1.1445412205565095,0.03599505255261026
2011-12-14T04:00:00+04:00,1.1474024528375417,1.1721724917761382,1.1780548162696138,1.0966136260052188,-0.0312217737999525
2011-12-15T04:00:00+04:00,1.1631508098056809,1.1439711759088076,1.167656269960044,1.1346259416200568,0.015748356968139143
2011-12-16T04:00:00+04:00,1.1631508098056809,1.1618687383031245,1.169381359556317,1.1474024528375417,0.0
2011-12-17T04:00:00+04:00,1.1631820593174098,1.1631508098056809,1.1724511770029802,1.1490709014725538,3.1249511728947965e-05
2011-12-18T04:00:00+04:00,1.160960913732645,1.157481645417541,1.1690396862858201,1.1553391279116565,-0.0022211455847647166
2011-12-19T04:00:00+04:00,1.2585178061777322,1.160960913732645,1.308430112214401,1.1598108633891184,0.09755689244508714
2011-12-20T04:00:00+04:00,1.3737155789130306,1.2585178061777322,1.5040773967762742,1.2478939913838643,0.11519777273529841
2011-12-21T04:00:00+04:00,1.358409157630355,1.366091653802371,1.3962446919730587,1.3376291891386096,-0.015306421282675675
2011-12-22T04:00:00+04:00,1.3584348642408113,1.3546230791634255,1.38428985343606,1.255331096601078,2.570661045631084e-05
2011-12-23T04:00:00+04:00,1.3729000565916636,1.3584322936095026,1.3737155789130306,1.3389406647364204,0.014465192350852307
2011-12-24T04:00:00+04:00,1.3711807233098425,1.3729000565916636,1.3785141738009283,1.349371007015293,-0.001719333281821056
2011-12-25T04:00:00+04:00,1.441019260809137,1.3711807233098425,1.4792608876221516,1.3299091776720218,0.06983853749929447
2011-12-26T04:00:00+04:00,1.3907842663927426,1.441019260809137,1.4615386517049291,1.3376291891386096,-0.05023499441639445
2011-12-27T04:00:00+04:00,1.4036356284199665,1.3907842663927426,1.4109381920326505,1.3767489482763593,0.012851362027223923
2011-12-28T04:00:00+04:00,1.4316309495081823,1.4036429994545037,1.4469189829363254,1.3837912309017721,0.027995321088215785
2011-12-29T04:00:00+04:00,1.4269563428387804,1.4350845252893227,1.4655675420143985,1.414881817971803,-0.004674606669401893
2011-12-30T04:00:00+04:00,1.4464482839396378,1.4269563428387804,1.4586150226995167,1.402005295512814,0.01949194110085739
2011-12-31T04:00:00+04:00,1.5522366741477864,1.446471824152207,1.608437412100517,1.4350845252893227,0.10578839020814867
2012-01-01T04:00:00+04:00,1.661586241175572,1.5492313282277668,1.7047299102549522,1.5293118679548154,0.10934956702778553
2012-01-02T04:00:00+04:00,1.6518803533216795,1.660788605174334,1.6992786164338898,1.5686159179138452,-0.009705887853892481
2012-01-03T04:00:00+04:00,1.5853091408555056,1.6517078182247373,1.665818245870208,1.536867219599265,-0.06657121246617392
2012-01-04T04:00:00+04:00,1.7180824298504909,1.5853091408555056,1.7404661748405046,1.5583551222047844,0.1327732889949853
2012-01-05T04:00:00+04:00,1.9383962761977205,1.7181165171408685,1.9768549529047348,1.7181147231019218,0.2203138463472296
2012-01-06T04:00:00+04:00,1.9016492124318944,1.9383933975016547,1.9754689512968577,1.812558332142842,-0.03674706376582604
2012-01-07T04:00:00+04:00,1.918392120161421,1.9016342801051986,1.9481305393062542,1.8531680973566984,0.01674290772952647
2012-01-08T04:00:00+04:00,1.9620056332678186,1.9149500797832533,1.9740810260220096,1.9071054636362064,0.04361351310639772
2012-01-09T04:00:00+04:00,1.844620700426656,1.9577850764716394,1.972830244120357,1.7595805708638197,-0.11738493284116269
2012-01-10T04:00:00+04:00,1.8500283773520307,1.8448056430910056,1.9300710850255671,1.7919261220073759,0.005407676925374805
2012-01-11T04:00:00+04:00,1.9315214116032138,1.8639312825210221,1.9654326250679686,1.8582741614526668,0.08149303425118304
2012-01-12T04:00:00+04:00,1.9169211415927445,1.9315214116032138,1.9454814857637597,1.84640547034138,-0.014600270010469263
2012-01-13T04:00:00+04:00,1.8578592709325787,1.9142882629762192,1.9175106745336155,1.8562979903656263,-0.05906187066016577
2012-01-14T04:00:00+04:00,1.9095439863648225,1.8594181177018698,1.9387977731102206,1.8277859837922699,0.05168471543224373
2012-01-15T04:00:00+04:00,1.946162974235191,1.9095291714622153,1.9572739077056285,1.908230533515143,0.036618987870368436
2012-01-16T04:00:00+04:00,1.899498154796786,1.946162974235191,1.9725353876938279,1.873493054254725,-0.04666481943840495
2012-01-17T04:00:00+04:00,1.7227630263061546,1.8983377431172586,1.9387416595767009,1.534714366238164,-0.17673512849063133
2012-01-18T04:00:00+04:00,1.7783364488959144,1.7138519803515295,1.9387416595767009,1.629238578944044,0.055573422589759724
2012-01-19T04:00:00+04:00,1.8499953579389714,1.7783330705118292,1.8501494392061386,1.7703383328524027,0.07165890904305705
2012-01-20T04:00:00+04:00,1.8702301727194488,1.8487697239448346,1.884034745337226,1.8338606452466903,0.020234814780477395
2012-01-21T04:00:00+04:00,1.8213182714695995,1.8714790477779217,1.8791596595088884,1.8082887711792655,-0.04891190124984934
2012-01-22T04:00:00+04:00,1.8420881318412734,1.821979864866151,1.8648317862284491,1.8082887711792655,0.020769860371673943
2012-01-23T04:00:00+04:00,1.8493992486744695,1.842072283101644,1.8545777616202062,1.8264829052864406,0.007311116833196074
2012-01-24T04:00:00+04:00,1.838926093948046,1.8493992486744695,1.8553553587279878,1.8276091221217523,-0.010473154726423406
2012-01-25T04:00:00+04:00,1.749199854809259,1.8388942958279482,1.844035613793426,1.7051116625023828,-0.08972623913878697
2012-01-26T04:00:00+04:00,1.6752256529721035,1.7578579175523736,1.7783364488959144,1.667706820558076,-0.07397420183715564
2012-01-27T04:00:00+04:00,1.6661943566061772,1.6770946917472898,1.706564623164823,1.6193882432872684,-0.009031296365926256
2012-01-28T04:00:00+04:00,1.7275177929165875,1.6661943566061772,1.7509374747078,1.6601310267496185,0.06132343631041026
2012-01-29T04:00:00+04:00,1.6828556464282625,1.7273489398991828,1.7404644204530006,1.672912117388086,-0.044662146488325005
2012-01-30T04:00:00+04:00,1.7030156833935006,1.682688374173693,1.7227665977411035,1.6802579137023523,0.02016003696523816
2012-01-31T04:00:00+04:00,1.7017964677502337,1.7031031036225972,1.7316555451583497,1.69120221423674,-0.00121921564326688
2012-02-01T04:00:00+04:00,1.8042823957083465,1.710952441758769,1.824549292051046,1.698876341747999,0.10248592795811273
2012-02-02T04:00:00+04:00,1.8082887711792655,1.8031444140946185,1.8243879887197822,1.761815592854983,0.004006375470918977
2012-02-03T04:00:00+04:00,1.7849530245150769,1.8082887711792655,1.8148410286713763,1.7437450041262954,-0.023335746664188584
2012-02-04T04:00:00+04:00,1.77043879027429,1.7850704810772584,1.789590451943215,1.7647307968401356,-0.014514234240786905
2012-02-05T04:00:00+04:00,1.7385010874255924,1.7704541134007188,1.772372755427865,1.6956156086751528,-0.03193770284869757
2012-02-06T04:00:00+04:00,1.6962484359206824,1.7332471981603867,1.7439688053917064,1.6956156086751528,-0.04225265150490998
2012-02-07T04:00:00+04:00,1.7387102481382397,1.701650572601171,1.7544036826842861,1.6956156086751528,0.04246181221755729
2012-02-08T04:00:00+04:00,1.7227630263061546,1.7387102481382397,1.766339091881144,1.667706820558076,-0.01594722183208508
2012-02-09T04:00:00+04:00,1.763017000362401,1.7227630263061546,1.7774948786587843,1.7047480922384253,0.04025397405624642
2012-02-10T04:00:00+04:00,1.7770856669942616,1.763017000362401,1.7892563390099365,1.7580630689211856,0.014068666631860571
2012-02-11T04:00:00+04:00,1.7228558794696571,1.7760788348344154,1.791759469228055,1.7121749898852128,-0.0542297875246045
2012-02-12T04:00:00+04:00,1.7074136274499572,1.728109442151599,1.766441661243765,1.691939133945844,-0.015442252019699954
2012-02-13T04:00:00+04:00,1.6601310267496185,1.7074136274499572,1.7439688053917064,1.6486586255873816,-0.04728260070033863
2012-02-14T04:00:00+04:00,1.4958032603240285,1.6601310267496185,1.6958467746147985,1.4379637097901652,-0.16432776642559
2012-02-15T04:00:00+04:00,1.4644352615038307,1.4958256669277037,1.5851452198650557,1.43510833452969,-0.03136799882019781
2012-02-16T04:00:00+04:00,1.4525267593373203,1.4598235944080062,1.4915548717773834,1.3553195568204601,-0.011908502166510404
2012-02-17T04:00:00+04:00,1.4838746894587547,1.4449994948383622,1.5623421120193424,1.4417527195731348,0.03134793012143433
2012-02-18T04:00:00+04:00,1.4403113179690368,1.4797277809113554,1.503354913625943,1.415853163361435,-0.043563371489717895
2012-02-19T04:00:00+04:00,1.4785749563638508,1.4403113179690368,1.5085119938441398,1.430550452374428,0.03826363839481406
2012-02-20T04:00:00+04:00,1.4728068636923688,1.4727059749542177,1.4973884086254774,1.4563263591944222,-0.005768092671482039
2012-02-21T04:00:00+04:00,1.4520821016578938,1.4768112532719466,1.4810361976295763,1.437937594271729,-0.02072476203447504
2012-02-22T04:00:00+04:00,1.4872115196714821,1.4520821016578938,1.5129270120532565,1.4518526745924534,0.035129418013588376
2012-02-23T04:00:00+04:00,1.612433421413899,1.4940270609227726,1.648231611352856,1.4861396960896067,0.12522190174241676
2012-02-24T04:00:00+04:00,1.6151813870611662,1.6124314273939646,1.62924053973028,1.5738107347909494,0.002747965647267314
2012-02-25T04:00:00+04:00,1.5629792282517287,1.6151793985132137,1.623340817603092,1.536867219599265,-0.05220215880943746
2012-02-26T04:00:00+04:00,1.593714951968864,1.5629813233591294,1.62924053973028,1.5629813233591294,0.030735723717135288
2012-02-27T04:00:00+04:00,1.6005949282462433,1.593714951968864,1.6074359097634274,1.5871923034867805,0.0068799762773792406
2012-02-28T04:00:00+04:00,1.5826790666534063,1.599387576580599,1.6094379124341003,1.5549817266380417,-0.01791586159283698
2012-02-29T04:00:00+04:00,1.5810404955234543,1.5826790666534063,1.589235205116581,1.5686159179138452,-0.0016385711299520267
2012-03-01T04:00:00+04:00,1.5935727232445176,1.5810384379124025,1.6072114356732081,1.5810384379124025,0.012532227721063327
2012-03-02T04:00:00+04:00,1.548623647636572,1.5935727232445176,1.599387576580599,1.506297153514587,-0.04494907560794559
2012-03-03T04:00:00+04:00,1.5291731801149162,1.548625773037343,1.56443008619761,1.506297153514587,-0.0194504675216558
2012-03-04T04:00:00+04:00,1.5727760027491535,1.5291796815371026,1.599385556376538,1.5286616024068127,0.043602822634237315
2012-03-05T04:00:00+04:00,1.606286953372564,1.5727801521095295,1.6193882432872684,1.5727760027491535,0.033510950623410585
2012-03-06T04:00:00+04:00,1.6074559496427878,1.6071953998813204,1.623340817603092,1.589235205116581,0.00116899627022371
2012-03-07T04:00:00+04:00,1.5968631808519478,1.6074559496427878,1.6193882432872684,1.5769147207285403,-0.010592768790840035
2012-03-08T04:00:00+04:00,1.5953714418890221,1.5968631808519478,1.6094379124341003,1.5592177262704325,-0.0014917389629256483
2012-03-09T04:00:00+04:00,1.5812688640371608,1.5954282335650003,1.5991855359697489,1.5729813754234852,-0.014102577851861309
2012-03-10T04:00:00+04:00,1.5754984290045364,1.5812709211741405,1.5919030717649088,1.5587759976318725,-0.005770435032624421
2012-03-11T04:00:00+04:00,1.5912739418064292,1.5755004980463942,1.6074359097634274,1.5709257482007357,0.01577551280189282
2012-03-12T04:00:00+04:00,1.5872025283833815,1.5910519212350058,1.599387576580599,1.5802356466258873,-0.004071413423047732
2012-03-13T04:00:00+04:00,1.6620303625532709,1.5872045733501559,1.6882490928583902,1.5820893258653974,0.07482783416988936
2012-03-14T04:00:00+04:00,1.682688374173693,1.662381344595131,1.6956156086751528,1.65855754613201,0.020658011620422245
2012-03-15T04:00:00+04:00,1.672705626438226,1.6850981078371805,1.694697756384924,1.6591819072766758,-0.009982747735467035
2012-03-16T04:00:00+04:00,1.675951980892405,1.6767039604859681,1.6863989535702288,1.667706820558076,0.003246354454178979
2012-03-17T04:00:00+04:00,1.65171165266143,1.675951980892405,1.6863619158473035,1.6509866827888062,-0.024240328230975106
2012-03-18T04:00:00+04:00,1.6638181373452041,1.6517308246243518,1.6752256529721035,1.6507717759270777,0.012106484683774177
2012-03-19T04:00:00+04:00,1.5462637934098278,1.659237091186584,1.669573002684802,1.5040773967762742,-0.11755434393537634
2012-03-20T04:00:00+04:00,1.576480742275992,1.5416214915148678,1.5892331642981719,1.5233962469404465,0.030216948866164328
2012-03-21T04:00:00+04:00,1.5717111228211476,1.5762781545268965,1.5830939370944985,1.55814461804655,-0.004769619454844554
2012-03-22T04:00:00+04:00,1.5484769840729584,1.5674464843929354,1.5851452198650557,1.5255518284428182,-0.023234138748189137
2012-03-23T04:00:00+04:00,1.5445708039842974,1.5551781170670678,1.5665304114228238,1.5260563034950492,-0.00390618008866106
2012-03-24T04:00:00+04:00,1.542443043609822,1.544594278087561,1.5537116490475342,1.525175480902093,-0.0021277603744753737
2012-03-25T04:00:00+04:00,1.5151294307626417,1.542443043609822,1.5439261178195187,1.4586150226995167,-0.027313612847180258
2012-03-26T04:00:00+04:00,1.5302020458434051,1.5151294307626417,1.5556003314611397,1.507600073746592,0.015072615080763407
2012-03-27T04:00:00+04:00,1.570956925615819,1.5314763709643886,1.5781371137974818,1.501852701754163,0.040754879772413766
2012-03-28T04:00:00+04:00,1.5661127876957268,1.5736034594248842,1.5761913186404646,1.5520248779457715,-0.004844137920092084
2012-03-29T04:00:00+04:00,1.5703602290515737,1.56046193100171,1.581227720408863,1.549690031168323,0.0042474413558468704
2012-03-30T04:00:00+04:00,1.5810384379124025,1.5703643884479621,1.5851452198650557,1.5511708843083574,0.01067820886082882
2012-03-31T04:00:00+04:00,1.5910152525447667,1.5785662487670133,1.599387576580599,1.5727967493788642,0.009976814632364217
2012-04-01T04:00:00+04:00,1.5742251566783558,1.5851493182173133,1.5933085305042167,1.5539252025038417,-0.016790095866410892
2012-04-02T04:00:00+04:00,1.604224345381213,1.5648735071556785,1.6253112615903906,1.5602476682433286,0.029999188702857227
2012-04-03T04:00:00+04:00,1.599791535382295,1.604224345381213,1.6084354100965108,1.5706970841176697,-0.004432809998918152
2012-04-04T04:00:00+04:00,1.5912902349527176,1.599306765234642,1.6034198401085373,1.5871923034867805,-0.008501300429577308
2012-04-05T04:00:00+04:00,1.5931052578132028,1.5942613284805487,1.5963425411218592,1.5830939370944985,0.0018150228604851826
2012-04-06T04:00:00+04:00,1.599369394597126,1.5930849282713282,1.6054298910365616,1.5851472690432842,0.006264136783923124
2012-04-07T04:00:00+04:00,1.5448247218421682,1.599369394597126,1.599391616976477,1.5448247218421682,-0.05454467275495767
2012-04-08T04:00:00+04:00,1.5670563691162265,1.5448289888183329,1.5686159179138452,1.5303947050936475,0.02223164727405824
2012-04-09T04:00:00+04:00,1.5834860573305656,1.5665095343781776,1.5849382312312719,1.554252844383632,0.0164296882143391
2012-04-10T04:00:00+04:00,1.5762285349436909,1.5834593733946016,1.589235205116581,1.5610687596269461,-0.007257522386874715
2012-04-11T04:00:00+04:00,1.5949129338175367,1.5761727099694436,1.6054298910365616,1.566762117353549,0.018684398873845875
2012-04-12T04:00:00+04:00,1.5932434877385753,1.594872347754785,1.5985791690992244,1.5774765463460418,-0.0016694460789614674
2012-04-13T04:00:00+04:00,1.5973633069062843,1.587400870692184,1.59830416161567,1.5539273166665117,0.004119819167708982
2012-04-14T04:00:00+04:00,1.6013452550366452,1.5973430637454356,1.6154199841116479,1.589237245930825,0.003981948130360902
2012-04-15T04:00:00+04:00,1.6032025126717029,1.6013452550366452,1.6054298910365616,1.5810384379124025,0.0018572576350577297
2012-04-16T04:00:00+04:00,1.5957466128750626,1.6032186126201835,1.6052290676600456,1.591249501589236,-0.007455899796640297
2012-04-17T04:00:00+04:00,1.6046002296936748,1.6012323386067815,1.6138421993081036,1.5943242746240522,0.008853616818612187
2012-04-18T04:00:00+04:00,1.6327246592092894,1.6046002296936748,1.6444575055351405,1.601405740736836,0.02812442951561467
2012-04-19T04:00:00+04:00,1.6365977228897142,1.6326855791537909,1.6467336971777973,1.62924053973028,0.0038730636804247265
2012-04-20T04:00:00+04:00,1.6770965609079151,1.6365763121350911,1.7011051009599243,1.62944248012326,0.04049883801820098
2012-04-21T04:00:00+04:00,1.6601462357594363,1.6859747895513146,1.7009226025562787,1.631199404215613,-0.01695032514847883
2012-04-22T04:00:00+04:00,1.6493353196552205,1.6601310267496185,1.672408955719891,1.6294365989407895,-0.010810916104215806
2012-04-23T04:00:00+04:00,1.6014037246057715,1.6494390901764147,1.6521122702696187,1.6014037246057715,-0.047931595049448994
2012-04-24T04:00:00+04:00,1.628891459200918,1.6014037246057715,1.6486586255873816,1.599791535382295,0.02748773459514653
2012-04-25T04:00:00+04:00,1.6354603720930747,1.6292366181539633,1.6448050562713916,1.6165624723763965,0.006568912892156664
2012-04-26T04:00:00+04:00,1.6287737641408362,1.6354623207175893,1.6438200152932307,1.6074359097634274,-0.006686607952238521
2012-04-27T04:00:00+04:00,1.6310956806369001,1.6287737641408362,1.6339353840344877,1.615837392014668,0.002321916496063947
2012-04-28T04:00:00+04:00,1.6053094018503202,1.62924053973028,1.6310956806369001,1.5782237808906598,-0.025786278786579908
2012-04-29T04:00:00+04:00,1.5901348003594171,1.6052089831040643,1.6131111578003965,1.5851452198650557,-0.015174601490903106
2012-04-30T04:00:00+04:00,1.5992057418678514,1.5920475732300183,1.6094379124341003,1.5831000972397957,0.009070941508434238
2012-05-01T04:00:00+04:00,1.6094379124341003,1.5992057418678514,1.6094379124341003,1.5924992600437633,0.010232170566248922
2012-05-02T04:00:00+04:00,1.6240644216162616,1.6094379124341003,1.6445926785084757,1.6034198401085373,0.014626509182161351
2012-05-03T04:00:00+04:00,1.6359590960713846,1.624048653812933,1.6455769590499736,1.6134299337036377,0.011894674455122933
2012-05-04T04:00:00+04:00,1.6227489264937727,1.6310545796390208,1.6389967146756448,1.6227489264937727,-0.013210169577611897
2012-05-05T04:00:00+04:00,1.6247205359652572,1.6227726088658003,1.6331153757884571,1.6152847861060102,0.001971609471484559
2012-05-06T04:00:00+04:00,1.6193704213462803,1.6247973500329054,1.6290444420730188,1.6121901216294747,-0.005350114618976942
2012-05-07T04:00:00+04:00,1.6213704358607326,1.6193882432872684,1.628395084394402,1.6036431552121049,0.0020000145144523085
2012-05-08T04:00:00+04:00,1.6193823026755636,1.6267629632669431,1.62924053973028,1.601405740736836,-0.0019881331851689943
2012-05-09T04:00:00+04:00,1.6181399397280014,1.619364480628701,1.6284735790244282,1.6094379124341003,-0.0012423629475621922
2012-05-10T04:00:00+04:00,1.5789787049493917,1.62130719300419,1.634130525024472,1.5692074096148005,-0.039161234778609666
2012-05-11T04:00:00+04:00,1.601405740736836,1.5789787049493917,1.6094379124341003,1.5688242295488033,0.022427035787444316
2012-05-12T04:00:00+04:00,1.5986175832421035,1.5993895967805785,1.6091978836294916,1.5922917535991299,-0.0027881574947326015
2012-05-13T04:00:00+04:00,1.5953308744314199,1.599339090556686,1.6092138873423532,1.5933085305042167,-0.003286708810683603
2012-05-14T04:00:00+04:00,1.610625207320495,1.5995673583986774,1.6166121161821005,1.589235205116581,0.015294332889075113
2012-05-15T04:00:00+04:00,1.6164135261705257,1.6139656467574777,1.6174060820832772,1.5996360305618371,0.005788318850030727
2012-05-16T04:00:00+04:00,1.6270223951911034,1.6170568147473354,1.6359824676562127,1.6094379124341003,0.010608869020577671
2012-05-17T04:00:00+04:00,1.6292013232750504,1.6270400812806995,1.62924053973028,1.6196852288856498,0.0021789280839470404
2012-05-18T04:00:00+04:00,1.6327656916239257,1.6291993624119177,1.6351056591826783,1.6216628820566692,0.003564368348875302
2012-05-19T04:00:00+04:00,1.6291424957084357,1.6340329592894807,1.6376190671257584,1.623340817603092,-0.003623195915489985
2012-05-20T04:00:00+04:00,1.6272817598277962,1.6327969532859938,1.6389967146756448,1.6263933530835137,-0.001860735880639508
2012-05-21T04:00:00+04:00,1.6291954406741174,1.62924053973028,1.6351037098630394,1.6218209254794285,0.001913680846321153
2012-05-22T04:00:00+04:00,1.62899933417197,1.6291738708412924,1.6321773994035897,1.619291208876612,-0.00019610650214740843
2012-05-23T04:00:00+04:00,1.6369947120049717,1.6289601082561869,1.6419051025716018,1.6223580863601754,0.007995377833001749
2012-05-24T04:00:00+04:00,1.6329669214710938,1.6369733097485895,1.6387811574642757,1.6233605412744567,-0.004027790533877917
2012-05-25T04:00:00+04:00,1.6381147724808762,1.6329669214710938,1.6389967146756448,1.6296326197196198,0.005147851009782434
2012-05-26T04:00:00+04:00,1.6298756321340464,1.6322966493800277,1.638025369286013,1.6292621081251315,-0.00823914034682982
2012-05-27T04:00:00+04:00,1.6368507243643107,1.6298325213373326,1.63860828973388,1.6292621081251315,0.006975092230264268
2012-05-28T04:00:00+04:00,1.636235624819478,1.6351056591826783,1.6409365794934714,1.631199404215613,-0.0006150995448326313
2012-05-29T04:00:00+04:00,1.6389908894159595,1.6370511339398894,1.6407214400735761,1.612433421413899,0.002755264596481455
2012-05-30T04:00:00+04:00,1.6360798433805215,1.6389908894159595,1.643356130637561,1.62924053973028,-0.002911046035438014
2012-05-31T04:00:00+04:00,1.6448262915671568,1.6360798433805215,1.6486586255873816,1.6316102786992404,0.00874644818663528
2012-06-01T04:00:00+04:00,1.6629426597560861,1.6485759298604918,1.6637366858414793,1.645019319029773,0.018116368188929366
2012-06-02T04:00:00+04:00,1.6580337720133325,1.6629426597560861,1.662955930288206,1.651213052566722,-0.004908887742753665
2012-06-03T04:00:00+04:00,1.6496389141782477,1.6578451461521675,1.659046788986116,1.6496389141782477,-0.008394857835084757
2012-06-04T04:00:00+04:00,1.6612691620977609,1.6524954861839,1.6636419664476125,1.6448069867714588,0.01163024791951317
2012-06-05T04:00:00+04:00,1.6937808991014558,1.6612482731198293,1.7047480922384253,1.6531753329668808,0.03251173700369492
2012-06-06T04:00:00+04:00,1.697450621256968,1.6948942476393998,1.7029282555214393,1.684443338898061,0.0036697221555122006
2012-06-07T04:00:00+04:00,1.7211581620445082,1.6989110900377924,1.721617723752331,1.6882490928583902,0.023707540787540227
2012-06-08T04:00:00+04:00,1.728642159912577,1.7211349101197397,1.7334238922150915,1.715580122489237,0.007483997868068748
2012-06-09T04:00:00+04:00,1.715592712564481,1.7286244072252634,1.7289971474917396,1.69777291304736,-0.013049447348095988
2012-06-10T04:00:00+04:00,1.6989659533002683,1.715592712564481,1.7186509974074167,1.691331214393562,-0.016626759264212643
2012-06-11T04:00:00+04:00,1.7182402980559828,1.6989659533002683,1.7227612405838968,1.6923810252477762,0.019274344755714434
2012-06-12T04:00:00+04:00,1.7404714379845487,1.7218733417638885,1.749198115677312,1.7047480922384253,0.022231139928565957
2012-06-13T04:00:00+04:00,1.7798555647252308,1.7457155307266483,1.7850704810772584,1.7334238922150915,0.039384126740682035
2012-06-14T04:00:00+04:00,1.7840800578841856,1.779821831655012,1.787453545362919,1.759236277522495,0.00422449315895479
2012-06-15T04:00:00+04:00,1.8718021769015913,1.7840817373977313,1.885098009658556,1.7720668358823188,0.08772211901740579
2012-06-16T04:00:00+04:00,1.8562979903656263,1.8718021769015913,1.8869181224012845,1.8343399167631733,-0.015504186535965081
2012-06-17T04:00:00+04:00,1.8186967152144862,1.8638785601060752,1.8764054118935989,1.8087312962014428,-0.03760127515114009
2012-06-18T04:00:00+04:00,1.842132506975991,1.824549292051046,1.8500283773520307,1.7967470107390942,0.0234357917615049
2012-06-19T04:00:00+04:00,1.8716113894720579,1.842132506975991,1.8768570716743906,1.8375292034722437,0.029478882496066783
2012-06-20T04:00:00+04:00,1.8976198599275322,1.8716113894720579,1.9036451496183544,1.864080130807681,0.026008470455474386
2012-06-21T04:00:00+04:00,1.8991299635247463,1.8976213591767834,1.916922612182061,1.8811430303627406,0.0015101035972140409
2012-06-22T04:00:00+04:00,1.8791306425943162,1.8991314605116858,1.9021075263969205,1.8606183317362044,-0.01999932093043011
2012-06-23T04:00:00+04:00,1.8607412295421664,1.8791336970460268,1.8947100834045358,1.8562979903656263,-0.018389413052149806
2012-06-24T04:00:00+04:00,1.8484579625059394,1.8607412295421664,1.8671761085128091,1.8484548129046001,-0.012283267036226952
2012-06-25T04:00:00+04:00,1.8413144202385423,1.8484579625059394,1.8633822129010225,1.8273646799632688,-0.007143542267397107
2012-06-26T04:00:00+04:00,1.8593402330490012,1.8452512618131014,1.8671761085128091,1.838782994444357,0.018025812810458897
2012-06-27T04:00:00+04:00,1.8941656250594447,1.8654543798931489,1.8946168546677629,1.8562979903656263,0.034825392010443545
2012-06-28T04:00:00+04:00,1.887960161499338,1.8941505805653531,1.8974654252145002,1.8702625307159986,-0.006205463560106761
2012-06-29T04:00:00+04:00,1.8946168546677629,1.8879631891004636,1.8989997170818247,1.8782429291161922,0.0066566931684248765
2012-06-30T04:00:00+04:00,1.900612379370709,1.8946168546677629,1.9012116027891348,1.8873741481223716,0.0059955247029461756
2012-07-01T04:00:00+04:00,1.8914509462083915,1.9006108845990466,1.901210108912907,1.8771876491779291,-0.009161433162317545
2012-07-02T04:00:00+04:00,1.9110214107638377,1.8870848004327483,1.9117622616227514,1.8837003429264123,0.0195704645554462
2012-07-03T04:00:00+04:00,1.8640692780356118,1.9110199314706144,1.9110228900548727,1.8562979903656263,-0.04695213272822585
2012-07-04T04:00:00+04:00,1.8733548170856023,1.8640708284388328,1.8794650496471605,1.8640661772219582,0.00928553904999041
2012-07-05T04:00:00+04:00,1.8976198599275322,1.873339456220478,1.9125010869241836,1.8688763624161522,0.024265042841929985
2012-07-06T04:00:00+04:00,1.8943326037459813,1.8976198599275322,1.9050881545350582,1.8794650496471605,-0.0032872561815509016
2012-07-07T04:00:00+04:00,1.9113290561989866,1.9021030487749555,1.927164106234258,1.891604804197771,0.016996452453005295
2012-07-08T04:00:00+04:00,1.9167726009309358,1.9113290561989866,1.925707441737794,1.9056088522817876,0.00544354473194919
2012-07-09T04:00:00+04:00,1.948976870426098,1.9156718302804083,1.9600947840472698,1.9084411578836775,0.032204269495162086
2012-07-10T04:00:00+04:00,1.9740671370366694,1.948976870426098,1.9810014688665833,1.9401794743463283,0.025090266610571454
2012-07-11T04:00:00+04:00,1.9671123567059163,1.9740393584872633,1.981966520296,1.9484455037542177,-0.00695478033075303
2012-07-12T04:00:00+04:00,2.0495453200187614,1.969905654611529,2.066862759472976,1.9600947840472698,0.08243296331284511
2012-07-13T04:00:00+04:00,2.036677558553091,2.039594332318782,2.05622281114149,2.0041925341774225,-0.01286776146567048
2012-07-14T04:00:00+04:00,2.020500657830736,2.028162720871753,2.0366645123237777,2.016984852026533,-0.016176900722355114
2012-07-15T04:00:00+04:00,2.0309089068468777,2.020501983720524,2.0412203288596382,2.0082140323914683,0.010408249016141902
2012-07-16T04:00:00+04:00,2.14001910356544,2.0311398207026037,2.157559320943788,2.030487614101909,0.10911019671856215
2012-07-17T04:00:00+04:00,2.1747528578471513,2.1400661634962708,2.2502386126218363,1.9908152250131748,0.03473375428171144
2012-07-18T04:00:00+04:00,2.209347463971817,2.1747539942088507,2.2406022366946257,2.1400661634962708,0.034594606124665805
2012-07-19T04:00:00+04:00,2.1826736689251365,2.209347463971817,2.222843589953839,2.176829107677061,-0.02667379504668066
2012-07-20T04:00:00+04:00,2.1424163408412245,2.182672541527514,2.182672541527514,2.028148247292285,-0.040257328083912025
