time,open,high,low,close,Histogram,MACD,Signal,RSI,RSI-based MA,Upper Bollinger Band,Lower Bollinger Band,OnBalanceVolume,Smoothing Line,ADX,NV
2012-12-31T04:00:00+04:00,13.39112,13.561,13.36634,13.51001,-0.06052759052576162,0.23493834263176794,0.29546593315752956,64.429977492098,64.17522946016048,NaN,NaN,3141981.4225339224,3138105.3264650824,15.397382088872247,15049.78946689
2013-01-01T04:00:00+04:00,13.51001,13.56,13.16123,13.30413,-0.06901975840718072,0.20919123514855364,0.27821099355573436,55.22512478970197,63.387306430578484,NaN,NaN,3113575.211538072,3127794.4537451267,15.20500673173423,-28406.21099585
2013-01-02T04:00:00+04:00,13.35574,13.4,13.16382,13.27999,-0.07480130985617789,0.184709356235512,0.2595106660916899,54.24651734646168,62.194176666942084,NaN,NaN,3095608.404282112,3118652.8208998246,15.026372471534641,-17966.80725596
2013-01-03T04:00:00+04:00,13.28306,13.464,13.24897,13.39786,-0.06934758720352571,0.17282618208728273,0.24217376929080844,58.14643113165544,61.46108441201629,NaN,NaN,3113640.655715582,3118347.465427345,14.522782311011476,18032.25143347
2013-01-04T04:00:00+04:00,13.4265,13.52,13.27311,13.5,-0.05798350023373214,0.16969439399864328,0.22767789423237542,61.230330520997526,61.00993892779202,NaN,NaN,3143282.572049072,3121617.653223753,13.76187483549787,29641.91633349
2013-01-05T04:00:00+04:00,13.50001,13.548,13.314,13.44,-0.05372587551546551,0.16052054983804354,0.21424642535350905,58.50331109731516,60.68350301982121,NaN,NaN,3121952.644756982,3117611.8976683645,12.906447293845188,-21329.92729209
2013-01-06T04:00:00+04:00,13.44884,13.521,13.356,13.45395,-0.04930386700728137,0.15261659159440732,0.2019204586016887,58.96095378442397,60.533263668421405,NaN,NaN,3134693.7756086923,3121835.6104824888,12.112121719453414,12741.13085171
2013-01-07T04:00:00+04:00,13.51394,13.59,13.404,13.58755,-0.03726247795540388,0.15534236115743383,0.1926048391128377,63.15218617931721,60.57722207935865,NaN,NaN,3160171.4970256924,3134748.2290312047,11.513726963642986,25477.721417
2013-01-08T04:00:00+04:00,13.55376,13.87998,13.5,13.74275,-0.01961324803907627,0.16808827906399237,0.18770152710306864,67.3267129782846,60.99821608176416,NaN,NaN,3202969.8698147023,3152614.071851029,12.313274099967199,42798.37278901
2013-01-09T04:00:00+04:00,13.79904,13.86225,13.62,13.77001,-0.0074944632562230495,0.17833344803278983,0.18582791128901288,68.01219919695434,61.27673650725378,NaN,NaN,3231576.246459842,3170272.8067331826,13.055710726553968,28606.37664514
2013-01-10T04:00:00+04:00,13.77001,14.32,13.77,14.13999,0.022411330077158453,0.21384207388546095,0.1914307438083025,75.51922809225702,62.221778178945,NaN,NaN,3283387.2806981923,3202559.733921425,15.208977448879374,51811.03423835
2013-01-11T04:00:00+04:00,14.13,14.34999,13.91001,14.13701,0.03804544882285085,0.23898755483686607,0.20094210601401521,75.3658085203362,63.157486572250654,NaN,NaN,3242952.735733162,3224211.5259463186,17.282943885064476,-40434.54496503
2013-01-12T04:00:00+04:00,14.25664,14.338,13.975,14.23699,0.05039874547945089,0.26394053786332883,0.21354179238387794,77.05034686811746,64.27992169463117,NaN,NaN,3269884.571536162,3246154.140848412,19.20876986152207,26931.835803
2013-01-13T04:00:00+04:00,14.237,14.3148,13.94896,14.11601,0.045832086254384924,0.2708319002018591,0.22499981394747418,70.7461398182288,64.85109055829638,NaN,NaN,3231554.4191129818,3251871.050708068,20.809959914843038,-38330.15242318
2013-01-14T04:00:00+04:00,14.19,14.35,14.11,14.30002,0.050259006991630245,0.287823572687012,0.23756456569538173,74.20339160375379,65.54919156627179,NaN,NaN,3253651.3721300117,3256286.075842102,22.40415363124567,22096.95301703
2013-01-15T04:00:00+04:00,14.35,14.47899,13.99178,14.25003,0.045042979137847744,0.2938682896176914,0.24882531047984366,71.72348344659196,66.72764575604964,NaN,NaN,3202078.147095632,3240024.24912159,24.259220119852692,-51573.22503438
2013-01-16T04:00:00+04:00,14.3,14.73,14.21001,14.73,0.06777451777743765,0.33354345770164073,0.2657689399242031,78.985367126688,68.49470645463724,NaN,NaN,3247610.635967962,3240955.8291685497,26.5791763244574,45532.48887233
2013-01-17T04:00:00+04:00,14.73,15.69999,14.63,15.50001,0.1251866282214485,0.4222522252010137,0.2970655969795652,85.443915380094,70.44452675809713,NaN,NaN,3313100.080338152,3249598.9309289483,29.977807312489062,65489.44437019
2013-01-18T04:00:00+04:00,15.59897,15.985,15.41,15.70499,0.1649819912643914,0.5032930860600544,0.338311094795663,86.62256758694713,72.25825797709354,NaN,NaN,3369197.627073122,3277127.572520976,33.342289449658544,56097.54673497
2013-01-19T04:00:00+04:00,15.6843,15.77272,15.25,15.615,0.17244905601321314,0.5538724148121794,0.38142335879896627,83.42864958379037,74.03863929755606,NaN,NaN,3334608.808699882,3293319.0598349506,35.65744208707899,-34588.81837324
2013-01-20T04:00:00+04:00,15.615,15.89,15.51,15.7,0.17003634053156358,0.5939687844634207,0.42393244393185714,84.0277081786268,75.82912175428483,NaN,NaN,3360590.933978062,3325021.6172114364,37.924793325163925,25982.12527818
2013-01-21T04:00:00+04:00,15.7,16.98,15.63412,16.8,0.22594503029701807,0.7063637318031297,0.48041870150611166,89.3788084299171,77.70245191504196,NaN,NaN,3422093.0376079422,3359918.0975394323,40.786515918767265,61502.10362988
2013-01-22T04:00:00+04:00,16.8,17.59,16.65,17.26142,0.2742099629070328,0.8231811551399026,0.5489711922328698,90.77495986882742,79.37732669293788,NaN,NaN,3483068.2821691423,3393911.7379056304,43.70121474405998,60975.2445612
2013-01-23T04:00:00+04:00,17.26142,17.5855,16.80155,17.50004,0.30031025362375174,0.9243590092625595,0.6240487556388078,91.40423278711971,81.04818623509254,NaN,NaN,3532507.6500168922,3426573.7424943848,46.4077207961175,49439.36784775
2013-01-24T04:00:00+04:00,17.52899,19.18999,15.6101,16.89596,0.2566863427204956,0.9449066840394273,0.6882203413189317,77.07128060444862,81.1590471288205,NaN,NaN,3360498.547159442,3431751.690186297,49.3588312620269,-172009.10285745
2013-01-25T04:00:00+04:00,16.76002,17.797,15.38613,17.40001,0.24178071822763614,0.990446239103477,0.7486655208758408,79.90308119146084,81.48313803390083,NaN,NaN,3441266.032662202,3447886.709923125,51.459797137833405,80767.48550276
2013-01-26T04:00:00+04:00,17.4511,17.88,16.54001,17.88,0.2435700166019361,1.053128041628261,0.8095580250263248,82.1623308544372,81.84827974720939,NaN,NaN,3476076.631308602,3458683.4286632566,53.43900855182715,34810.5986464
2013-01-27T04:00:00+04:00,17.81,17.99999,17.21,17.81821,0.22059929197739492,1.0853071399980685,0.8647078480206736,80.90148518323872,82.57366155899582,NaN,NaN,3452309.815271172,3452531.7352836626,55.318884383961695,-23766.81603743
2013-01-28T04:00:00+04:00,17.81821,18.88,17.75,18.72101,0.24436871789349346,1.1701687453875405,0.925800027494047,84.61609917718907,83.31742638566978,NaN,NaN,3509979.2548874523,3448026.0562577746,57.32825910871131,57669.43961628
2013-01-29T04:00:00+04:00,18.8,19.8,18.7,19.52538,0.28934939368927937,1.2874867696056462,0.9981373759163669,87.03555183164328,84.41114555603058,NaN,NaN,3596061.3367216024,3495138.6141702062,59.39553410260172,86082.08183415
2013-01-30T04:00:00+04:00,19.53999,19.7989,19.14901,19.70001,0.3044188872170803,1.3786609849377172,1.0742420977206368,87.49535268862311,85.01900166759738,NaN,NaN,3641126.1695348322,3535110.6415447323,61.31514659692853,45064.83281323
2013-01-31T04:00:00+04:00,19.70001,21.43,19.51123,20.41001,0.3334228938798005,1.4910207150703876,1.157597821190587,89.17617123580257,85.28559137157654,NaN,NaN,3740352.873091392,3587965.88990129,63.35209431509901,99226.70355656
2013-02-01T04:00:00+04:00,20.50879,21.13,20.301,20.49897,0.32924708530601476,1.5691566778231056,1.2399095925170909,89.36898813581575,85.4817642679243,NaN,NaN,3790270.3485962623,3655557.996566308,65.24354576768589,49917.47550487
2013-02-02T04:00:00+04:00,20.3611,20.5,18,19.63001,0.24261107689599126,1.54317343863708,1.3005623617410886,75.26486297761448,84.89863665319747,NaN,NaN,3709768.6937720724,3695515.884343232,62.9592381371313,-80501.65482419
2013-02-03T04:00:00+04:00,19.7,20.9,19.42,20.59,0.2249985719881189,1.5818105767262374,1.3568120047381185,79.17502996426374,84.55201678074296,NaN,NaN,3744012.9928028723,3725106.2155594863,61.089977883479705,34244.2990308
2013-02-04T04:00:00+04:00,20.59999,21.05,19.85502,20.43005,0.17958716680442888,1.5812959632436545,1.4017087964392256,76.99117324861017,83.66718569636389,NaN,NaN,3691793.8518037223,3735239.7520132647,59.44857005658189,-52219.14099915
2013-02-05T04:00:00+04:00,20.43006,20.79,20.2,20.60001,0.1397772603707561,1.5764303719026707,1.4366531115319146,77.69518780124662,82.73291626296525,NaN,NaN,3721006.289081782,3731370.4352113428,57.92440564589106,29212.43727806
2013-02-06T04:00:00+04:00,20.65999,21.3339,20.60001,21.18,0.13141374195727407,1.6009202889785072,1.4695065470212332,79.94976493342303,81.9147399877012,NaN,NaN,3772995.887622352,3727915.5430165604,56.866153216907634,51989.59854057
2013-02-07T04:00:00+04:00,21.11121,22.21999,20.77002,22.15,0.16778864835770801,1.6792423574683681,1.5114537091106601,83.03781440680447,82.34092097358378,NaN,NaN,3837259.6561064324,3753413.7354834327,56.387846707279934,64263.76848408
2013-02-08T04:00:00+04:00,22.11001,22.77219,22,22.66,0.20055935037810668,1.7621528970832934,1.5615935467051867,84.3983745766176,82.66201335823781,NaN,NaN,3885909.5839487724,3781793.0537126125,56.217383792230635,48649.92784234
2013-02-09T04:00:00+04:00,22.66,23.98961,22.57541,23.65,0.2595284758711922,1.886004141544177,1.6264756656729848,86.63880272443406,82.98176134895188,NaN,NaN,3924042.5988430623,3828242.8031204804,56.566320527390005,38133.01489429
2013-02-10T04:00:00+04:00,23.8,24.11,22.67,23.96975,0.28846169958143797,1.9870527901497823,1.6985910905683443,87.27442433307489,83.43697128822589,NaN,NaN,3980468.6706230724,3880135.279428738,56.935272789469046,56426.07178001
2013-02-11T04:00:00+04:00,23.96975,24.67503,23.6456,24.65,0.31940107979265386,2.0978424403091616,1.7784413605165077,88.52510043267388,83.71618566361767,NaN,NaN,4009995.4024490523,3927535.1823940785,57.48444969935237,29526.73182598
2013-02-12T04:00:00+04:00,24.38651,25.82767,24.3001,25.16975,0.3390052718856187,2.202197950373531,1.8631926784879123,89.38362786617714,83.88390538037008,NaN,NaN,4084235.3305707322,3976930.3172869384,58.354194603581156,74239.92812168
2013-02-13T04:00:00+04:00,25.19,26.3,24.19491,24.2,0.25464803167648453,2.181502718083518,1.9268546864070335,77.70237205785952,83.18440676388697,NaN,NaN,3994085.1222378924,3998565.424944762,59.28993475704185,-90150.20833284
2013-02-14T04:00:00+04:00,24.2,27.5969,21.721,27.2205,0.3636199643677709,2.381379641866747,2.0177596774989763,84.49792854211661,82.85024657148084,NaN,NaN,4139819.8608849025,4041720.8773531304,57.096164912866186,145734.73864701
2013-02-15T04:00:00+04:00,27.24997,27.50617,26.103,27.1,0.3867743429424704,2.501227606177064,2.114453263234594,83.40584530606971,82.42430779792755,NaN,NaN,4088105.7137676426,4063248.285982045,55.059092914703065,-51714.14711726
2013-02-16T04:00:00+04:00,27.1,27.49989,26.8075,27.21584,0.36912728007620554,2.5758623633298505,2.206735083253645,83.62494841514562,83.02145675775121,NaN,NaN,4106932.6559739625,4082635.736687027,53.16752605926588,18826.94220632
2013-02-17T04:00:00+04:00,27.386,27.39989,25,26.8146,0.29299159902095884,2.5729745820298433,2.2799829830088845,79.69958541621006,83.0589250043188,NaN,NaN,4029890.4316904624,4071766.756910973,49.704626155793946,-77042.2242835
2013-02-18T04:00:00+04:00,26.89999,27.148,26.36268,26.95,0.21776686739768625,2.552191567255992,2.334424699858306,80.04007358319862,83.27670359964655,NaN,NaN,4059634.7057219623,4084876.6736077867,46.48907624542715,29744.2740315
2013-02-19T04:00:00+04:00,26.95,29.65,26.8,29.41759,0.29539508860343133,2.703668560612595,2.4082734720091636,84.98330118357501,83.79728312695572,NaN,NaN,4159333.960585222,4088779.4935478508,45.06739474680242,99699.25486326
2013-02-20T04:00:00+04:00,29.41759,29.87035,28.98839,29.64501,0.3211234986448317,2.8096778453152034,2.4885543466703717,85.34356476446143,84.18255454345847,NaN,NaN,4196543.319351972,4110467.014664717,43.85909391709345,37209.35876675
2013-02-21T04:00:00+04:00,29.64501,29.978,29.311,29.74768,0.30428022777502495,2.868904631389153,2.564624403614128,85.51254564233055,84.35932106028176,NaN,NaN,4231273.829928422,4135335.2494556094,42.79404376794819,34730.51057645
2013-02-22T04:00:00+04:00,29.75,31.3,29.67001,30.24539,0.2861538178776364,2.9223166759611736,2.6361628580835372,86.3350438123307,84.4976545771184,NaN,NaN,4298225.523978133,4189002.267913143,42.45450208766289,66951.69404971
2013-02-23T04:00:00+04:00,30.24539,30.6899,28,29.79999,0.2073340982986025,2.8953304809567904,2.687996382658188,81.85632661523292,84.15604914074689,NaN,NaN,4225947.353609563,4222264.797490664,40.677238385033256,-72278.17036857
2013-02-24T04:00:00+04:00,29.79999,30.39877,29.20123,29.88999,0.12830026883823953,2.8483717187059874,2.720071449867748,82.058858580184,83.7835087298261,NaN,NaN,4250222.243100713,4240442.453993762,39.02692208973431,24274.88949115
2013-02-25T04:00:00+04:00,29.89,30.4,29.55,30.39999,0.07978631992803953,2.8198043497777974,2.740018029849758,83.20308070852845,83.40336446381572,NaN,NaN,4277001.194999683,4256534.0291233035,37.495231127318526,26778.95189897
2013-02-26T04:00:00+04:00,30.39991,31.699,30.1171,31.1,0.06488896738547645,2.8211292390816034,2.756240271696127,84.65013122150206,83.06525756062464,NaN,NaN,4319865.523653103,4274252.367868239,36.8140880007503,42864.32865342
2013-02-27T04:00:00+04:00,31.19999,31.65,30.7901,30.9012,0.014334940523126338,2.7741589473500348,2.7598240068269084,82.4770108252665,83.40630318686799,NaN,NaN,4289392.746621003,4272485.812396814,36.18159795465124,-30472.7770321
2013-02-28T04:00:00+04:00,31.25997,34.51541,30.902,33.38,0.11492763101546943,2.903483545596245,2.7885559145807757,86.96903835792398,83.58281103085424,NaN,NaN,4415910.154439723,4310478.372562846,36.84787120175919,126517.40781872
2013-03-01T04:00:00+04:00,33.37999,34.9,32.92,34.5,0.21800553577607262,3.0610628343008663,2.8430572985247937,88.41421490158237,83.94055171624801,NaN,NaN,4455696.297754613,4351573.183493625,37.59894597103893,39786.14331489
2013-03-02T04:00:00+04:00,34.5,34.808,33.15,34.25,0.22931053245349098,3.1296954640916574,2.9003849316381665,86.11834753598806,84.11865165345104,NaN,NaN,4419033.808466723,4379979.706187034,38.29637254251298,-36662.48928789
2013-03-03T04:00:00+04:00,34.2489,34.5,33.8,34.49999,0.21388697031857884,3.1677436445363902,2.9538566742178114,86.49596795611113,84.60410754915826,NaN,NaN,4431558.402524013,4402318.281961216,38.9439829303103,12524.59405729
2013-03-04T04:00:00+04:00,34.49999,36.7,34.19,36.152,0.2715051433070692,3.293238103351648,3.0217329600445786,88.68623122923037,85.22169023816052,NaN,NaN,4478329.889230023,4440105.71048302,40.28041273235668,46771.48670601
2013-03-05T04:00:00+04:00,36.152,40.64625,36.15,40.33,0.532467986465115,3.687317943125972,3.154849956660857,92.1527347236837,85.73379263388259,NaN,NaN,4563755.406826963,4469674.760960467,42.35057329811261,85425.51759694
2013-03-06T04:00:00+04:00,40.22994,49.099,40.1446,41.0201,0.6833999941075577,4.0090999492953046,3.325699955187747,92.55832126580418,86.24913238397849,NaN,NaN,4690207.122743753,4516576.925958296,45.12339359495351,126451.71591679
2013-03-07T04:00:00+04:00,41.0201,45.5,33.3,41.99999,0.7743908144299447,4.293688473225178,3.519297658795233,93.10338951148138,86.79133551748927,NaN,NaN,4847523.202742563,4602274.804813464,44.43042649399492,157316.07999881
2013-03-08T04:00:00+04:00,41.99999,44.5,41.02,44.17999,0.8978649938523677,4.641628901110693,3.743763907258325,94.132973673195,87.34833050755101,NaN,NaN,4894619.177099032,4694886.959728467,43.786957043104806,47095.97435647
2013-03-09T04:00:00+04:00,44.17999,46.99,43.411,46.85,1.064451270441607,5.074327995310334,4.009876724868727,95.09818822951674,88.29417776571412,NaN,NaN,4939095.063675063,4787039.994617475,43.633568442518275,44475.88657603
2013-03-10T04:00:00+04:00,46.61,47.95,45.471,46,1.022261731848805,5.287703889679733,4.265442157830928,90.02081058857537,88.86288862345637,NaN,NaN,4902731.816844152,4854835.276620913,43.651374243268556,-36363.24683091
2013-03-11T04:00:00+04:00,46,48.469,45.54,48.39999,1.0565040302491102,5.586072195642316,4.529568165393206,91.4146159761184,89.44942685685565,NaN,NaN,4944121.994906653,4905618.2510534935,43.755650902523946,41390.1780625
2013-03-12T04:00:00+04:00,48.39999,48.39999,36.65,44.28994,0.7189937549278129,5.428310359052972,4.709316604125159,72.6903092779543,88.59515386088796,NaN,NaN,4760717.246373093,4888257.0597796,40.87100260090048,-183404.74853356
2013-03-13T04:00:00+04:00,44.33,47.295,43.7508,46.92002,0.5946696330059957,5.452653645382654,4.857984012376658,76.06838003095265,88.13739451843696,NaN,NaN,4810214.689146292,4871376.162189052,38.192400606535834,49497.4427732
2013-03-14T04:00:00+04:00,46.92006,47.99,46.05,47.1696,0.457210416739005,5.429497033300414,4.9722866165614095,76.3671205317327,87.38011467370902,NaN,NaN,4847249.541861663,4853007.057826372,35.88056014300481,37034.85271537
2013-03-15T04:00:00+04:00,47.0333,47.44999,46.4,46.95,0.2877401705289424,5.331961829722587,5.044221659193645,75.47437279388924,86.4558402374452,NaN,NaN,4827025.5927876225,4837865.813015066,33.733851141154574,-20223.94907404
2013-03-16T04:00:00+04:00,46.86012,47.3599,46.2707,47.00019,0.12365149071877735,5.198786022592117,5.075134531873339,75.54473900843713,85.7005824854773,NaN,NaN,4843314.1022839025,4817704.234490516,31.69924935771033,16288.50949628
2013-03-17T04:00:00+04:00,47.00019,47.74,46.8,47.4,-0.006432222926395781,5.067094253215345,5.0735264761417405,76.1321981011746,84.96031321012468,NaN,NaN,4857216.721135182,4837004.129442933,29.9248551353302,13902.61885128
2013-03-18T04:00:00+04:00,47.4,52.875,47.12009,51.60001,0.13415146703444236,5.241215809934793,5.107064342900351,81.23247436836458,84.42790200577713,NaN,NaN,4922416.509586892,4859444.493531054,29.594799807492322,65199.78845171
2013-03-19T04:00:00+04:00,51.60001,62,50,59.14001,0.6498592131901946,5.919388359388094,5.2695291461978995,86.71918189199322,84.0397910892278,NaN,NaN,5034043.727408072,4896803.330640336,30.7546943530656,111627.21782118
2013-03-20T04:00:00+04:00,59.14001,66,57.702,64.4888,1.2323341344543888,6.809946814265885,5.577612679811496,89.14383727858356,83.7958993758549,NaN,NaN,5127172.552651852,4956832.722613182,32.27607569850382,93128.82524378
2013-03-21T04:00:00+04:00,64.4888,74.9,63.101,70.85,1.8879240319722372,7.9375177197767925,6.049593687804555,91.20122287964406,83.66003033072367,NaN,NaN,5221398.362771602,5032449.574710721,34.42783690221056,94225.81011975
2013-03-22T04:00:00+04:00,70.84,73.74999,65,69.86501,2.08185422987726,8.651911475151131,6.570057245273871,88.40735912257813,83.25105786282246,NaN,NaN,5148230.2968792925,5090652.289859544,36.4259008770811,-73168.06589231
2013-03-23T04:00:00+04:00,70.28001,70.5025,52.3456,64.35,1.6824186701179666,8.67308058292133,6.990661912803363,74.62327182144016,81.78856383367415,NaN,NaN,4997768.117786332,5105722.611499432,35.23673182246899,-150462.17909296
2013-03-24T04:00:00+04:00,64.35001,72.49999,62.7,71.5,1.7364287988980651,9.161197911425944,7.424769112527879,79.15990541193531,81.01278489248557,NaN,NaN,5039774.475583742,5106868.761134567,34.37723909807165,42006.35779741
2013-03-25T04:00:00+04:00,71.50001,78,69.51777,73.6,1.7455817255983712,9.606746269525843,7.8611645439274715,80.27524624643652,80.21711562607972,NaN,NaN,5119504.538494643,5105335.158303125,34.195757482863954,79730.0629109
2013-03-26T04:00:00+04:00,73.58561,79.72001,73.11,78.5,1.900850140363298,10.237227219381595,8.336377079018296,82.61345211699422,80.925911543154,NaN,NaN,5176158.8674006825,5096287.25922894,34.204839000665125,56654.32890604
2013-03-27T04:00:00+04:00,78.74999,89.49999,78.4,88.92,2.487502567750017,11.445755288705818,8.958252720955802,86.32567051516497,81.65857514916915,NaN,NaN,5248341.677997893,5116309.535452661,35.06980025464607,72182.81059721
2013-03-28T04:00:00+04:00,88.8,95.7,75.00111,86.18,2.4682748699477965,12.043596308390548,9.575321438442751,81.4037767064656,82.01833630450722,NaN,NaN,5108114.8002743125,5138378.871950257,36.2979970985086,-140226.87772358
2013-03-29T04:00:00+04:00,86.18,93.06,83.01,90.5,2.5152282040602056,12.719356693518009,10.204128489457803,83.04513875142939,82.55910530147437,NaN,NaN,5191267.5486596925,5168677.4865654465,37.43846559638095,83152.74838538
2013-03-30T04:00:00+04:00,90.46598,94.98,87,92.19003,2.427629900310226,13.238665864845586,10.81103596453536,83.65301159141038,83.13826762882961,NaN,NaN,5228538.053793503,5190484.1896252185,38.628003703512455,37270.50513381
2013-03-31T04:00:00+04:00,92.19003,93.8,91,93.03001,2.2005080197483515,13.5616709892208,11.36116296947245,83.9608056721867,83.6974538839019,NaN,NaN,5249630.429420703,5205178.502029222,39.73257480299171,21092.3756272
2013-04-01T04:00:00+04:00,93.25,106,92.2361,104,2.5392997382973785,14.535287642344173,11.995987904046794,87.318952053023,84.13220228994895,NaN,NaN,5340157.724397673,5223541.711309178,41.4797925754159,90527.29497697
2013-04-02T04:00:00+04:00,104.00001,118.36,99,117.98,3.4013393440044,16.247662084052294,12.846322740047894,90.1494516829068,84.37722156072847,NaN,NaN,5421418.520188203,5286202.455291957,43.59735214040469,81260.79579053
2013-04-03T04:00:00+04:00,118,147,110,135,4.73240440542237,18.761828246825857,14.029423841403487,92.37955648883693,84.60834436146088,NaN,NaN,5574042.7554303035,5362757.496646079,46.235475253069595,152624.2352421
2013-04-04T04:00:00+04:00,135,142.12,116.39063,132.12001,5.006911927244856,20.288063750459557,15.281151823214701,88.7194006668785,84.43107134626334,NaN,NaN,5485917.977307804,5414233.481348939,48.685161000544156,-88124.7781225
2013-04-05T04:00:00+04:00,132.79998,144.94,130.24303,142.32356,5.428348706462394,22.066587706292694,16.6382389998303,90.2007620113591,84.55917155260484,NaN,NaN,5554475.480048344,5475202.491474467,51.00974213126044,68557.50274054
2013-04-06T04:00:00+04:00,142.05001,143.9,139.54,142.63112,5.275874217657524,23.233081771902206,17.957207554244683,90.24235661727032,85.6748204665927,NaN,NaN,5572748.566654514,5521720.659925835,53.16828175263984,18273.08660617
2013-04-07T04:00:00+04:00,142.63113,164.9,142.63113,162.30102,5.995310749522055,25.45134599114725,19.456035241625194,92.44968427231538,86.62409038519128,NaN,NaN,5633696.084179344,5564176.172724063,55.48971320360809,60947.51752483
2013-04-08T04:00:00+04:00,163.83899,194.9,162.59806,187.5,7.562718608341964,28.90943350205265,21.346714893710686,94.24560456828286,87.62197312246602,NaN,NaN,5747822.594978783,5598932.140633759,57.91841684018976,114126.51079944
2013-04-09T04:00:00+04:00,186.5,240.111,186.5,230,10.66632606955853,34.67962248065885,24.01329641110032,95.98164796889921,88.57684425474494,NaN,NaN,5853547.232243763,5672457.991620951,60.40042957027184,105724.63726498
2013-04-10T04:00:00+04:00,230.04359,266,105,165,7.6853878737529655,33.62003125329153,25.934643379538564,64.12023209166279,86.99074151020908,NaN,NaN,5663405.376555423,5694243.970922368,57.617337669032,-190141.85568834
2013-04-11T04:00:00+04:00,166.48159,188.7,110.20003,124.9,2.6185833188560927,29.20787252810868,26.589289209252588,52.5342007783952,84.92862894391831,NaN,NaN,5544759.951094633,5688646.247810392,55.033038046452155,-118645.42546079
2013-04-12T04:00:00+04:00,124.9,140,54.25,117,-1.441031098847251,24.788000335693525,26.229031434540776,50.59460502684492,82.61073367787658,NaN,NaN,4988470.854422303,5559601.201858983,51.54347196674457,-556289.09667233
2013-04-13T04:00:00+04:00,117,130,85.5,93,-5.680726541201878,19.12812325803843,24.808849799240306,45.141835493746434,79.85993538518629,NaN,NaN,4750244.531212263,5360085.58910568,48.303160607016096,-238226.32321004
2013-04-14T04:00:00+04:00,93,109.998,84.43689,89.99999,-8.457923613331435,14.236445282576014,22.69436889590745,44.49628117311486,77.04104077810975,NaN,NaN,4583977.068490453,5106171.556355017,45.32771656229914,-166267.46272181
2013-04-15T04:00:00+04:00,90,102,71.51,82.38601,-10.44804524823202,9.634312335617423,20.082357583849443,42.82249766115957,73.86272260726234,NaN,NaN,4347344.810349253,4842959.443113783,42.97351872686743,-236632.2581412
2013-04-16T04:00:00+04:00,82.5,84.5,50.01,68.35568,-12.22618104133453,4.799631282181281,17.02581232351581,39.84794070140489,70.26975753715507,NaN,NaN,3775159.125173593,4489039.277929576,41.4066896627624,-572185.68517566
2013-04-17T04:00:00+04:00,68.49,98.77799,63.3,93.07,-11.277776411013296,2.928591809749193,14.206368220762489,46.85132845068577,67.01774124871571,NaN,NaN,4102755.670925713,4311896.241230259,39.38052450851005,327596.54575212
2013-04-18T04:00:00+04:00,93.07,112.99999,86,109.01,-9.204398273329891,2.700870379100124,11.905268652430015,50.827831909715485,64.31120062320406,NaN,NaN,4275690.3426293135,4216985.403513668,36.96467068113574,172934.6717036
2013-04-19T04:00:00+04:00,109.15263,136.4321,105.54,118.48,-6.9265200430397424,3.247118598630337,10.17363864167008,53.074131191161726,61.65929842176139,NaN,NaN,4532808.899984993,4206751.7698125765,34.7197070189568,257118.55735568
2013-04-20T04:00:00+04:00,118.48001,132,115,126.61552,-4.709251713118304,4.287074000272199,8.996325713390503,54.9769742075045,59.140342535349546,NaN,NaN,4607160.404998683,4258714.888742463,32.635097904076346,74351.50501369
2013-04-21T04:00:00+04:00,126.61553,130.49979,110,119.2,-3.627903069752948,4.461446876199318,8.089349945952266,52.87241679492019,56.31339485839275,NaN,NaN,4508031.848226253,4405289.433352994,30.508302423671303,-99128.55677243
2013-04-22T04:00:00+04:00,118.5,127.39999,118.5,127.39999,-2.310398869762106,5.201351358749633,7.5117502285117395,54.92713153937234,53.50493249918485,NaN,NaN,4567150.196623763,4498168.338492604,28.533420906152333,59118.34839751
2013-04-23T04:00:00+04:00,127.39999,144.019,124.97,143.475,-0.40611144392058485,7.004110923611009,7.410222367531594,58.72617049418264,50.84382696527653,NaN,NaN,4683248.404670103,4579679.950900761,27.31725832823409,116098.20804634
2013-04-24T04:00:00+04:00,143.476,166.43438,140.96635,154.2,1.4256349169830358,9.192266013760388,7.766631096777353,61.0830024015852,50.62688198741383,NaN,NaN,4909105.648448934,4654939.300593549,26.91168769715551,225857.24377883
2013-04-25T04:00:00+04:00,154.9,162,120.089,141.71002,1.631115673155744,9.805525688222033,8.17441001506629,57.00089310029264,50.94593143897793,NaN,NaN,4721472.911817924,4677801.801957398,25.640055259023843,-187632.73663101
2013-04-26T04:00:00+04:00,141.71001,144.987,121.45164,136.90001,1.2929131145338566,9.790551408233611,8.497638293699755,55.463653212643145,51.29372059510638,NaN,NaN,4592484.2451795945,4694692.281348066,24.45925370933015,-128988.66663833
2013-04-27T04:00:00+04:00,136.89,139.88,122.71,128.00011,0.36771548848235724,8.957282654302702,8.589567165820345,52.63513143255748,51.82895601930717,NaN,NaN,4532613.453663655,4687784.932756045,23.362795127471724,-59870.79151594
2013-04-28T04:00:00+04:00,128.00011,136.68,127.5,134.44444,0.10149592822585518,8.716437076102665,8.61494114787681,54.44667372627675,52.539698344533015,NaN,NaN,4560116.565472195,4663158.564916464,22.34465501574604,27503.11180854
